"","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets"
"383",3020049870.07051,3059531388.65513,808723211.378465,934249307.807117,1521374966.96986,2031667179.88587,2616626812.44549,2640779671.5206,5320702174.62392,8594814210.28967,1475146243.83783,6510305846.85437,2388281402.58547,2541016033.89414,3312715058.35706,3532051924.09314,995422733.777728,1168029886.24345,3292277751.05923,14778163276.1828,2506248510.12517,3718667211.32339,3320350467.36996,3536670666.19176,1446446636.93885,10304741400.9474,1438286799.0087,1505933445.11819,2633313237.66781,2666404668.55549,1971827877.46921,2880449330.49947,1440107610.13701,1848031224.3368,4848602142.2391,7442663008.29811,460865661.412782,827088753.360311,14366525.5586777,30555104.1131229,284284917.158066,305918410.193498,3020049870.07051,3059531388.65513,28953894374.9012,30595669997.8133,196464880397.501,305957063983.682
"384",3159710139.5214,3201064547.27572,843908594.023115,974933174.476158,1560192780.79384,2085183500.75753,2756388648.5327,2781846375.36684,5581575634.98952,9020661822.44427,1500398319.88589,6642399584.81941,2495903330.74583,2655721250.94514,3477565382.38044,3708217793.74944,1035314192.28955,1214905462.33213,3314293534.12332,14954417082.7162,2654799572.38806,3939828202.67143,3524218408.33668,3755863928.78852,1451141463.01691,10367286310.0053,1503458433.56646,1574237752.65615,2768802740.09734,2803643238.32632,2085975303.03193,3047543115.52378,1512768515.0663,1941340218.39768,5117063830.78992,7862056695.1245,485824325.954444,872262912.974635,15026275.7009381,31968445.6528436,297430445.728314,320069976.742204,3159710139.5214,3201064547.27572,30289777661.2359,32011018446.7959,205393222365.013,320110566152.4
"385",3222087766.69873,3264294129.27136,870392431.816949,1005626065.58246,1629338779.59554,2177807410.64509,2803535747.3571,2829431359.91951,5764484132.65889,9318390379.41319,1560035666.44888,6926530231.93996,2540296896.6717,2702975257.28835,3526314226.64878,3760238417.84101,1066203875.95262,1251223883.82746,3381943696.10038,15342936654.7379,2665945763.84998,3957923452.10483,3542750026.59177,3777764181.88217,1498269065.92624,10725458934.2479,1532078506.03429,1604234196.06064,2812588631.28646,2848019044.32018,2152750778.41835,3145605908.08112,1567391294.91742,2011834537.21854,5268794594.12764,8105694624.28213,494430178.271114,887980149.578787,15318828.808802,32599844.2427433,303300103.001,326392095.103529,3222087766.69873,3264294129.27136,30885448063.502,32643322686.411,209330144401.592,326433616900.111
"386",3272309739.93486,3315325035.65271,865587151.108557,1000153997.86831,1607095401.19864,2148767938.01454,2842484095.87992,2868757988.53178,5903634066.85191,9556280820.72757,1575666608.02022,7021188232.77168,2580468577.01946,2745821500.38437,3581138754.80803,3818868507.96796,1085532960.23911,1273929324.92,3365263365.95751,15316248126.7074,2751908119.35898,4087041842.92314,3636324037.91341,3878326711.7164,1513237103.75845,10876560609.7361,1553055528.57728,1626316004.25365,2848799887.57349,2884817658.68156,2182934140.48009,3190613860.26746,1570315316.03281,2016309403.6977,5305534770.46338,8174669129.65358,503007201.814854,903627430.802751,15552962.4026006,33109288.0016321,308034513.317457,331494414.706286,3272309739.93486,3315325035.65271,31355924158.0965,33153638925.9264,212039324994.056,331536787495.045
"387",3227797516.21821,3270288591.38867,843789313.652895,975259254.045699,1575547843.31424,2106927083.89294,2794800386.99615,2820648385.31972,5875918147.45601,9518075117.06642,1567361625.53931,7002861086.3208,2534187120.54787,2696685434.96932,3526887214.54164,3761223684.3946,1073879722.60035,1260282809.7942,3322136246.80233,15191350657.2618,2745267725.08675,4077973687.2301,3588201207.70124,3827096171.0743,1514399529.46913,10912405997.7547,1519509675.35346,1591270161.6493,2800131370.73846,2835596986.83842,2149388773.68388,3142020208.39925,1542609427.28698,1981144404.26285,5191645264.56936,8007479268.00901,490691060.118142,881765624.202505,15337268.5570988,32659547.549023,303844297.831721,326991311.223626,3227797516.21821,3270288591.38867,30925237877.1692,32703269351.2935,208943790838.429,327033086082.638
"388",3177285235.6885,3219205319.21017,793854899.949077,918141097.408344,1493085431.98905,1997259295.08073,2764872084.73114,2790521962.06064,5617546193.09646,9103925962.90724,1511703574.84322,6772369933.78421,2529441986.39586,2691701261.61112,3540400769.12661,3775847860.73195,1060655110.7406,1244787217.85361,3123068914.17657,14329132548.2868,2775276372.87842,4124890265.65441,3614011938.96859,3854852515.25899,1428518123.01934,10323953903.2658,1531433149.64074,1603837503.19371,2765879748.55456,2800987877.74645,2067492467.50921,3023076014.53639,1477403513.19111,1897886545.68951,5066677992.93382,7826477087.27937,496345834.011816,892107441.305493,15093394.4806088,32149526.8651262,299091953.71033,321883702.285612,3177285235.6885,3219205319.21017,30434699135.1048,32192428336.9439,205341713975.5,321924668451.798
"389",3219429687.21357,3261939082.61943,827551865.133529,957239017.341455,1570733943.07416,2101485353.64048,2795516448.70016,2821451791.93437,5708091908.43549,9255131722.3711,1536656016.29471,6902290685.4524,2548777549.08605,2712297806.42146,3541311563.11338,3776921682.19672,1078192648.56009,1265385877.0908,3185319346.44374,14721845963.4682,2791351392.79949,4150205282.51627,3660472074.3026,3904566334.36897,1459952574.53946,10567541657.8328,1543683536.93066,1616687774.61586,2798165178.55762,2833744399.63172,2111947139.10791,3088288258.04728,1521340861.30465,1954486034.75652,5118884016.44913,7908170384.99425,497000744.316495,893557294.445894,15289131.7832914,32576137.3073458,303056904.446192,326156455.377032,3219429687.21357,3261939082.61943,30836303568.668,32619772349.1039,207959070518.52,326198114744.94
"390",3276803976.97339,3320130225.98871,839109200.655929,970827615.567194,1595047044.03462,2134740109.24062,2837755501.74478,2864130607.96785,5878070286.47434,9534901485.87587,1576951833.12377,7098645050.84292,2573634453.93783,2738779648.78723,3594868557.16925,3834423118.23382,1095518083.74427,1285734245.8658,3252596506.17585,15137119672.382,2855072754.90316,4245666923.36938,3696040925.07392,3942856836.50029,1499474963.31326,10874247976.0623,1569948699.72905,1644220295.25889,2840568528.12707,2876747067.78074,2157807066.99858,3155665821.34576,1545818248.83196,1986227747.73318,5226998641.96506,8077210457.40539,503849539.627666,906218963.679169,15556896.9205227,33157198.1617623,308457577.144413,331974897.542259,3276803976.97339,3320130225.98871,31381850258.902,33201691489.6621,211463957042.367,332017313837.614
"391",3157400286.9966,3199216978.13958,759150501.950634,878483340.157352,1426777057.43394,1910454283.85449,2746920958.11804,2772719251.80687,5610601247.43508,9190527915.81698,1494514189.49034,6752341775.51958,2490542255.89293,2654214866.36395,3458404846.27604,3696281449.56601,1057038016.23375,1244571358.68009,2996088594.54905,14034853660.3245,2795763003.78665,4159009191.32108,3623113829.76173,3865582499.34547,1382010935.83172,10156852911.6337,1505887621.48678,1578699763.90532,2744950229.1829,2779940390.89342,2023016819.16882,2975265738.6537,1442584401.24685,1858035759.44384,4882268888.51462,7676685324.04029,495880148.259774,892133180.772118,14985646.7374965,31950060.000105,297218402.995407,319885336.389673,3157400286.9966,3199216978.13958,30233585607.9177,31992541053.8038,203520164952.633,319925791110.56
"392",3166722004.86102,3208711641.0547,738180210.586767,854430651.137468,1365877156.98255,1829476214.79812,2762643081.34951,2788605760.66853,5639560990.58948,9244554229.70525,1483960214.7274,6724075193.22488,2526023889.78551,2692081341.6577,3508003089.9513,3749396807.01983,1067633597.48956,1257113877.03926,2930180869.10518,13839173471.1067,2846874062.03944,4236369233.34868,3704512008.38613,3952512975.40686,1361985670.14238,10043317029.0991,1490698564.6855,1562863689.32924,2756194074.72495,2791405625.76535,1993985091.49248,2933304915.4921,1421455547.561,1831022450.91612,4835515562.9442,7607783848.12181,499313125.245508,898646926.685285,15025436.3069273,32044975.7465755,298095061.656132,320834769.648215,3166722004.86102,3208711641.0547,30319525133.9336,32087488467.3506,203954045969.747,320875265361.612
"393",3209851953.06986,3252483549.24178,763826057.405878,884207419.820469,1416244410.74509,1897582305.34699,2782015312.00209,2808191413.16116,5785149074.37624,9488963483.71411,1528685599.47492,6948745595.25642,2538961155.34618,2706087166.76291,3510812957.48319,3752475842.89666,1094837569.85285,1289172846.21194,3086895829.67269,14660385650.6932,2858097493.76031,4255563930.19059,3676412351.03867,3923511801.22222,1414658455.55368,10463189318.0937,1500884703.94711,1573592559.34842,2779057946.08176,2814655019.47307,2043126987.87657,3006367483.11319,1471666529.68901,1896091952.65382,4869553931.9358,7665663189.05248,495439558.445941,892485390.999454,15225319.3694075,32481923.2125307,302155666.030005,325211303.125946,3209851953.06986,3252483549.24178,30727576536.7776,32525214973.4374,206486926953.523,325252537648.853
"394",3257358048.57969,3300664671.37979,803789788.758353,930619023.353647,1484317510.49757,1989755500.84935,2816852891.44932,2843372800.76394,5863117050.05292,9623762160.57093,1555962803.05217,7091723601.39918,2563709460.5446,2732517841.26684,3528424884.1312,3771450009.11888,1096478293.14458,1291114942.41777,3125384447.90732,14910726003.4093,2877707564.74817,4285715304.45742,3690142123.98954,3939532212.99297,1437009574.44741,10649513363.1176,1522619417.41732,1596390851.43633,2811866900.01525,2847950372.68029,2088343818.40939,3073161880.50564,1509595284.79226,1945165782.06326,4988882557.95963,7858105820.01758,509940346.989499,919180910.074317,15446322.1418755,32962964.6284379,306626139.626433,330028763.105884,3257358048.57969,3300664671.37979,31179431353.7858,33007033417.5973,209396438890.564,330070728980.711
"395",3397888740.50965,3443112297.53447,842217155.001884,975315730.500065,1563540631.0761,2096176835.37855,2918511842.56396,2946011571.16153,6192040358.44978,10170451206.3339,1657932363.68418,7575379407.59265,2651964130.50198,2826613742.33113,3677627574.64761,3931123510.68788,1148892377.72159,1352887678.61821,3330505773.08293,15977094030.9327,2994769396.47081,4463199689.2084,3804055509.9902,4061802116.57065,1523433058.68969,11312966151.5435,1575241397.66686,1651590035.27906,2917281470.6362,2954737682.77041,2202200236.84181,3241029640.82562,1605582751.8868,2068993847.69878,5180584555.03515,8162023702.57292,524144715.303354,945215779.404516,16107921.4362524,34385244.3205637,319853654.314993,344271520.38136,3397888740.50965,3443112297.53447,32521380328.9507,34431529214.8533,218269664221.317,344315706516.532
"396",3515769221.14757,3562616750.40415,881487051.277864,1021061030.19522,1625990198.09086,2180145617.54003,3016261285.47943,3044708722.6433,6436896326.36208,10574913771.7245,1687963086.61534,7730137129.71622,2759381862.2858,2941134138.84651,3820122356.87533,4083976363.16691,1191386785.38011,1402953529.64426,3368873315.72629,16207390528.9021,3078491271.57705,4589843096.1215,3893184787.24165,4158248639.3969,1558116400.60283,11597070275.7843,1644786257.40119,1724539209.45487,3015138023.78641,3053909261.75777,2275598847.43067,3349747609.04383,1679090526.54131,2164010030.65689,5346086087.29389,8425489235.72975,549458263.508187,991219499.763532,16662798.5321379,35578419.0814648,330949487.21365,356220258.418738,3515769221.14757,3562616750.40415,33645865137.342,35626591419.8553,225654173357.541,356266345958.137
"397",3430383023.62521,3476152206.26949,832239993.397368,964193154.643541,1519460170.0638,2037820753.79728,2941781028.33883,2969544468.17209,6333362536.07845,10408677126.4146,1639259388.39232,7532702583.88767,2726881672.35387,2906533314.75472,3749514339.57523,4008770305.18982,1142595929.41521,1345648623.1515,3295848747.51458,15943246806.7508,3062940596.66294,4567765918.21697,3847907467.62543,4111340821.78407,1522810153.52096,11372777687.343,1597345061.27464,1674854958.79316,2940941826.09825,2978792992.12874,2161419547.39518,3182469141.82307,1588311194.36164,2047317308.89977,5150748127.53421,8120371227.09956,529155272.484463,955046235.814845,16253668.545477,34715057.0289681,322911781.008946,347574990.798662,3430383023.62521,3476152206.26949,32824640781.9933,34761934208.5295,219970428402.659,347619761558.248
"398",3503915785.23458,3550747989.97733,838283681.961932,971472508.682691,1529308256.97255,2051441688.80494,2995537761.99516,3023823238.33944,6504811472.13026,10694522068.0896,1672730420.8344,7712575292.87122,2796666261.896,2981016316.91757,3809148023.90305,4072946011.36527,1158471852.2043,1364489516.27697,3420419768.47041,16607688697.7251,3191776942.18455,4762761000.67908,4001007916.26445,4275228668.15205,1566137309.98667,11729510723.7261,1610911009.08824,1689157259.57427,3001958658.26577,3040650254.28014,2209579391.99906,3253800359.48613,1605879324.65199,2070263206.71547,5236812542.58052,8261180845.18439,535631438.79295,967035762.550983,16599240.4069316,35459910.1270204,329835678.367061,355033637.555966,3503915785.23458,3550747989.97733,33522466252.1569,35507901995.141,224397744098.501,355079449250.766
"399",3447887079.31567,3494027929.64787,819585862.027439,950023242.848648,1499479554.72702,2012094973.3285,2944320093.80186,2972145525.13083,6471633694.65849,10644511523.9065,1635818268.63777,7562985833.96309,2748180600.80073,2929393695.78901,3754554234.02347,4014650664.53318,1140510954.59495,1343362722.06077,3370204124.32824,16450441503.2198,3165026412.87548,4724513470.59552,3922649354.86604,4194062776.56839,1532073012.80038,11503910027.8595,1590070404.94907,1667333065.52299,2946385645.96045,2984373070.24178,2191657283.27643,3228422236.23822,1586598243.44768,2045832954.56696,5176603889.70951,8170208400.74665,520516547.967816,940216140.509857,16329551.5005199,34893623.4629284,324561321.641531,349362420.400459,3447887079.31567,3494027929.64787,32982566187.859,34940692855.7388,220617541514.097,349407349195.753
"400",3379023871.0087,3424285001.88146,788075496.968002,913784904.829372,1452141831.95198,1948822102.6477,2903874191.6555,2931319566.33486,6333105334.26359,10418997000.3758,1569399736.69395,7273952026.70371,2702963299.42812,2881255232.40006,3690847218.24811,3946906350.18654,1123479184.0667,1323341863.34981,3214319680.34138,15803302340.6281,3150459016.3368,4708451891.76891,3879505165.49016,4150576352.34892,1458016302.16567,10978000819.6821,1563396867.55382,1639424871.16853,2903652478.17772,2941182314.47746,2118892276.28724,3121625813.79637,1543239582.3502,1990045872.68619,5082691007.23894,8025245962.75234,513040169.17831,927133730.294331,15999492.6072294,34197434.8964581,318077685.270588,342389163.23609,3379023871.0087,3424285001.88146,32321087180.5652,34243251786.3404,216075263268.078,342432927886.026
"401",3500404358.57446,3547333178.88685,857086590.085918,993913951.277336,1590632895.25625,2134836565.94815,2993388601.97743,3021682267.8171,6574841228.04532,10820132585.8282,1633102999.3142,7586284444.58765,2760755979.09523,2943031031.54061,3785221274.72775,4048227115.33861,1180639429.70227,1390769376.58147,3317361664.21066,16362478354.5302,3204391934.89754,4791738152.88824,3945574971.87676,4222881150.57772,1527309034.91806,11524933533.4312,1626107177.05345,1705246447.58491,2996489169.25163,3035302389.7492,2222950957.17616,3275439245.14216,1637478881.71645,2111778938.42852,5283700928.47427,8346276135.32949,536648388.212674,970176783.524762,16569361.7845523,35425842.8532292,329501877.373887,354692246.714413,3500404358.57446,3547333178.88685,33479380483.5851,35473751831.7324,223700999935.735,354737947040.152
"402",3516646344.34165,3563834856.57054,860247431.258736,997718641.26563,1591214545.50846,2135816410.91182,2984496636.88093,3012707989.9199,6732243384.90732,11081198487.3857,1686638323.93613,7850652853.03952,2759338977.42905,2941720789.83003,3802342051.93472,4066611685.97505,1194555798.47165,1407258600.86641,3435503326.17015,16995349736.2463,3218940614.29336,4815003328.67941,3954141174.96523,4232231787.80563,1565262508.81327,11830958668.6811,1607350380.1947,1685602799.59707,2989114337.11897,3027892588.2545,2227883359.93272,3283071714.68133,1631360939.67229,2104046151.52075,5321512487.55869,8407659028.16701,533623819.747795,965208731.519022,16641767.3800831,35590556.09584,331029215.42502,356342187.332877,3516646344.34165,3563834856.57054,33631973134.0002,35638771015.4812,224602260286.856,356388141355.902
